k,halfCounter,oneCounter,x=1.01
1220,2203792,746030
1221,2207887,747252
1222,2211982,748475
1223,2216077,749699
1224,2220172,750924
1225,2224267,752150
1226,2228362,753377
1227,2232457,754605
1228,2236552,755834
1229,2240647,757064
1230,2244742,758295
1231,2248837,759527
1232,2252932,760760
1233,2257027,761994
1234,2261122,763229
1235,2265217,764465
1236,2269312,765702
1237,2273407,766940
1238,2277502,768179
1239,2281597,769419
1240,2285692,770660
1241,2289787,771902
1242,2293882,773145
1243,2297977,774389
1244,2302072,775634
1245,2306167,776880
1246,2310262,778127
1247,2314357,779375
1248,2318452,780624
1249,2322547,781874
1250,2326642,783125
1251,2330737,784377
1252,2334832,785630
1253,2338927,786884
1254,2343022,788139
1255,2347117,789395
1256,2351212,790652
1257,2355307,791910
1258,2359402,793169
1259,2363497,794429
1260,2367592,795690
1261,2371687,796952
1262,2375782,798215
1263,2379877,799479
1264,2383972,800744
1265,2388067,802010
1266,2392162,803277
1267,2396257,804545
1268,2400352,805814
1269,2404447,807084
1270,2408542,808355
1271,2412637,809627
1272,2416732,810900
1273,2420827,812174
1274,2424922,813449
1275,2429017,814725
1276,2433112,816002
1277,2437207,817280
1278,2441302,818559
1279,2445397,819839
1280,2449492,821120
1281,2453587,822402
1282,2457682,823685
1283,2461777,824969
1284,2465872,826254
1285,2469967,827540
1286,2474062,828827
1287,2478157,830115
1288,2482252,831404
1289,2486347,832694
1290,2490442,833985
1291,2494537,835277
1292,2498632,836570
1293,2502727,837864
1294,2506822,839159
1295,2510917,840455
1296,2515012,841752
1297,2519107,843050
1298,2523202,844349
1299,2527297,845649
1300,2531392,846950
1301,2535487,848252
1302,2539582,849555
1303,2543677,850859
1304,2547772,852164
1305,2551867,853470
1306,2555962,854777
1307,2560057,856085
1308,2564152,857394
1309,2568247,858704
1310,2572342,860015
1311,2576437,861327
1312,2580532,862640
1313,2584627,863954
1314,2588722,865269
1315,2592817,866585
1316,2596912,867902
1317,2601007,869220
1318,2605102,870539
1319,2609197,871859
1320,2613292,873180
1321,2617387,874502
1322,2621482,875825
1323,2625577,877149
1324,2629672,878474
1325,2633767,879800
1326,2637862,881127
1327,2641957,882455
1328,2646052,883784
1329,2650147,885114
1330,2654242,886445
1331,2658337,887777
1332,2662432,889110
1333,2666527,890444
1334,2670622,891779
1335,2674717,893115
1336,2678812,894452
1337,2682907,895790
1338,2687002,897129
1339,2691097,898469
1340,2695192,899810
1341,2699287,901152
1342,2703382,902495
1343,2707477,903839
1344,2711572,905184
1345,2715667,906530
1346,2719762,907877
1347,2723857,909225
1348,2727952,910574
1349,2732047,911924
1350,2736142,913275
1351,2740237,914627
1352,2744332,915980
1353,2748427,917334
1354,2752522,918689
1355,2756617,920045
1356,2760712,921402
1357,2764807,922760
1358,2768902,924119
1359,2772997,925479
1360,2777092,926840
1361,2781187,928202
1362,2785282,929565
1363,2789377,930929
1364,2793472,932294
1365,2797567,933660
1366,2801662,935027
1367,2805757,936395
1368,2809852,937764
1369,2813947,939134
1370,2818042,940505
1371,2822137,941877
1372,2826232,943250
1373,2830327,944624
1374,2834422,945999
1375,2838517,947375
1376,2842612,948752
1377,2846707,950130
1378,2850802,951509
1379,2854897,952889
1380,2858992,954270
1381,2863087,955652
1382,2867182,957035
1383,2871277,958419
1384,2875372,959804
1385,2879467,961190
1386,2883562,962577
1387,2887657,963965
1388,2891752,965354
1389,2895847,966744
1390,2899942,968135
1391,2904037,969527
1392,2908132,970920
1393,2912227,972314
1394,2916322,973709
1395,2920417,975105
1396,2924512,976502
1397,2928607,977900
1398,2932702,979299
1399,2936797,980699
1400,2940892,982100
1401,2944987,983502
1402,2949082,984905
1403,2953177,986309
1404,2957272,987714
1405,2961367,989120
1406,2965462,990527
1407,2969557,991935
1408,2973652,993344
1409,2977747,994754
1410,2981842,996165
1411,2985937,997577
1412,2990032,998990
1413,2994127,1000404
1414,2998222,1001819
1415,3002317,1003235
1416,3006412,1004652
1417,3010507,1006070
1418,3014602,1007489
1419,3018697,1008909
1420,3022792,1010330
1421,3026887,1011752
1422,3030982,1013175
1423,3035077,1014599
1424,3039172,1016024
1425,3043267,1017450
1426,3047362,1018877
1427,3051457,1020305
1428,3055552,1021734
1429,3059647,1023164
1430,3063742,1024595
1431,3067837,1026027
1432,3071932,1027460
1433,3076027,1028894
1434,3080122,1030329
1435,3084217,1031765
1436,3088312,1033202
1437,3092407,1034640
1438,3096502,1036079
1439,3100597,1037519
1440,3104692,1038960
1441,3108787,1040402
1442,3112882,1041845
1443,3116977,1043289
1444,3121072,1044734
1445,3125167,1046180
1446,3129262,1047627
1447,3133357,1049075
1448,3137452,1050524
1449,3141547,1051974
1450,3145642,1053425
1451,3149737,1054877
1452,3153832,1056330
1453,3157927,1057784
1454,3162022,1059239
1455,3166117,1060695
1456,3170212,1062152
1457,3174307,1063610
1458,3178402,1065069
1459,3182497,1066529
1460,3186592,1067990
1461,3190687,1069452
1462,3194782,1070915
1463,3198877,1072379
1464,3202972,1073844
1465,3207067,1075310
1466,3211162,1076777
1467,3215257,1078245
1468,3219352,1079714
1469,3223447,1081184
1470,3227542,1082655
1471,3231637,1084127
1472,3235732,1085600
1473,3239827,1087074
1474,3243922,1088549
1475,3248017,1090025
1476,3252112,1091502
1477,3256207,1092980
1478,3260302,1094459
1479,3264397,1095939
1480,3268492,1097420
1481,3272587,1098902
1482,3276682,1100385
1483,3280777,1101869
1484,3284872,1103354
1485,3288967,1104840
1486,3293062,1106327
1487,3297157,1107815
1488,3301252,1109304
1489,3305347,1110794
1490,3309442,1112285
1491,3313537,1113777
1492,3317632,1115270
1493,3321727,1116764
1494,3325822,1118259
1495,3329917,1119755
1496,3334012,1121252
1497,3338107,1122750
1498,3342202,1124249
1499,3346297,1125749
1500,3350392,1127250
1501,3354487,1128752
1502,3358582,1130255
1503,3362677,1131759
1504,3366772,1133264
1505,3370867,1134770
1506,3374962,1136277
1507,3379057,1137785
1508,3383152,1139294
1509,3387247,1140804
1510,3391342,1142315
1511,3395437,1143827
1512,3399532,1145340
1513,3403627,1146854
1514,3407722,1148369
1515,3411817,1149885
1516,3415912,1151402
1517,3420007,1152920
1518,3424102,1154439
1519,3428197,1155959
1520,3432292,1157480
1521,3436387,1159002
1522,3440482,1160525
1523,3444577,1162049
1524,3448672,1163574
1525,3452767,1165100
1526,3456862,1166627
1527,3460957,1168155
1528,3465052,1169684
1529,3469147,1171214
1530,3473242,1172745
1531,3477337,1174277
1532,3481432,1175810
1533,3485527,1177344
1534,3489622,1178879
1535,3493717,1180415
1536,3497812,1181952
1537,3501907,1183490
1538,3506002,1185029
1539,3510097,1186569
1540,3514192,1188110
1541,3518287,1189652
1542,3522382,1191195
1543,3526477,1192739
1544,3530572,1194284
1545,3534667,1195830
1546,3538762,1197377
1547,3542857,1198925
1548,3546952,1200474
1549,3551047,1202024
1550,3555142,1203575
1551,3559237,1205127
1552,3563332,1206680
1553,3567427,1208234
1554,3571522,1209789
1555,3575617,1211345
1556,3579712,1212902
1557,3583807,1214460
1558,3587902,1216019
1559,3591997,1217579
1560,3596092,1219140
1561,3600187,1220702
1562,3604282,1222265
1563,3608377,1223829
1564,3612472,1225394
1565,3616567,1226960
1566,3620662,1228527
